CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,TOTAL_VISIT,TOTAL_SPEND,AVG_SPEND,LAST_VISIT,AVG_VISIT_PER_MONTH,AGE,PROB_WEEKEND,PROB_WEEKDAY,PROB_MORNING,PROB_AFTERNOON,PROB_EVENING,PROB_BAS_L,PROB_BAS_M,PROB_BAS_S,PROB_BAS_TYPE_FULL,PROB_BAS_TYPE_SMALL,PROB_BAS_TYPE_TOPUP,PROB_BAS_PRICE_LA,PROB_BAS_PRICE_MM,PROB_BAS_PRICE_UM,PROB_BAS_DOMI_FRESH,PROB_BAS_DOMI_GROCERY,PROB_BAS_DOMI_MIXED,PROB_BAS_DOMI_NONFOOD,CUS_PRICE_LA,CUS_PRICE_MM,CUS_PRICE_UM,CUS_LIFE_OA,CUS_LIFE_OF,CUS_LIFE_OT,CUS_LIFE_PE,CUS_LIFE_YA,CUS_LIFE_YF,VISIT_PER_MONTH
CUST0000100731,MM,,1,35.9,35.9,22,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000472804,LA,,1,3.81,3.81,19,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000056376,UM,,1,11.27,11.27,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000009685,UM,,1,0.46,0.46,15,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000881001,UM,,1,1.54,1.54,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000062277,LA,,1,79.57,79.57,20,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000244143,LA,,1,0.86,0.86,12,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000123998,XX,,1,2.25,2.25,6,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST0000989417,MM,,1,11.27,11.27,22,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000986334,UM,,1,10.37,10.37,22,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000007429,LA,,1,1.5,1.5,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000822927,LA,,1,0.92,0.92,27,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CUST0000202032,LA,,1,0.34,0.34,19,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CUST0000295499,LA,,1,4.95,4.95,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000885419,MM,,1,9.68,9.68,22,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000721059,UM,,1,28.36,28.36,18,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CUST0000843587,MM,,1,25.22,25.22,9,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000598362,LA,,1,19,19,24,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000474909,MM,,1,49.18,49.18,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000926650,MM,,1,0.79,0.79,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000879309,MM,,1,21.14,21.14,23,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000829666,UM,,1,0.97,0.97,14,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000487493,UM,,1,1.3,1.3,19,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CUST0000661295,XX,,1,1.38,1.38,24,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST0000911512,MM,,1,1.75,1.75,19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000061537,LA,,1,0.8,0.8,8,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000868188,MM,,1,6.9,6.9,10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000988348,LA,,1,3.13,3.13,21,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000559124,UM,,1,3.92,3.92,19,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000746146,UM,,1,1.21,1.21,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000233976,LA,,1,7.51,7.51,26,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000257994,LA,,1,5.63,5.63,21,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000173386,UM,,1,1.02,1.02,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000153773,UM,,1,0.33,0.33,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CUST0000810545,LA,,1,2.85,2.85,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000925532,MM,,1,4.72,4.72,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000335195,MM,,1,4.02,4.02,18,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000100984,LA,,1,8.12,8.12,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000240230,LA,,1,73.07,73.07,25,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000480809,XX,,1,2.6,2.6,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST0000846607,MM,,1,4.38,4.38,12,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000523819,MM,,1,3.17,3.17,7,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000778807,UM,,1,5.09,5.09,18,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000248785,UM,,1,13.86,13.86,18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000278162,MM,,1,2,2,27,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000227584,LA,,1,29.72,29.72,27,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000369723,MM,,1,0.34,0.34,25,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000357700,UM,,1,1.42,1.42,10,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000059387,MM,,1,4.71,4.71,19,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000832107,MM,,1,0.77,0.77,19,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000724079,UM,,1,2.63,2.63,14,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000140076,MM,,1,6.65,6.65,8,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000521857,LA,,1,11.01,11.01,7,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000792241,LA,,1,7.69,7.69,24,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000943026,LA,,1,0.42,0.42,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000256532,UM,,1,0.81,0.81,13,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000175701,MM,,1,0.98,0.98,16,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000204046,XX,,1,5.85,5.85,27,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST0000550339,MM,,1,0.73,0.73,27,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000896045,UM,,1,1.99,1.99,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CUST0000610713,LA,,1,1.59,1.59,16,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000990110,UM,,1,1.67,1.67,8,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000061753,LA,,1,41.56,41.56,24,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000848227,UM,,1,0.98,0.98,12,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000217400,XX,,1,12.32,12.32,17,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST0000533535,UM,,1,0.88,0.88,24,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000489594,LA,,1,0.43,0.43,26,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000496389,LA,,1,4.43,4.43,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000949466,UM,,1,2.72,2.72,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000496145,MM,,1,0.21,0.21,27,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000305829,UM,,1,0.34,0.34,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000252012,UM,,1,4.55,4.55,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000821404,UM,,1,19.94,19.94,27,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000010402,MM,,1,1.81,1.81,25,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000491458,LA,,1,1.72,1.72,9,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000268466,MM,,1,8.51,8.51,6,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000436917,UM,,1,24.7,24.7,25,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000122926,MM,,1,2.68,2.68,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000763517,MM,,1,1.88,1.88,25,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000874207,MM,,1,3.51,3.51,24,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000249703,MM,,1,19.47,19.47,15,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000342121,LA,,1,0.41,0.41,21,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000928289,UM,,1,0.72,0.72,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000145194,LA,,1,1.65,1.65,10,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CUST0000687900,MM,,1,0.34,0.34,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000165142,MM,,1,50.08,50.08,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000656239,LA,,1,6.78,6.78,22,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000831686,MM,,1,3.31,3.31,14,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000655029,UM,,1,6.26,6.26,22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000574268,LA,,1,7.88,7.88,20,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000813931,LA,,1,2.11,2.11,7,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000788290,UM,,1,0.1,0.1,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000747324,MM,,1,14.88,14.88,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000035553,UM,,1,0.86,0.86,25,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CUST0000400328,UM,,1,38.16,38.16,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000952910,MM,,1,0.21,0.21,5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000069958,MM,,1,0.8,0.8,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000631960,MM,,1,10.2,10.2,22,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000924588,XX,,1,25.79,25.79,27,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST0000862977,MM,,1,1.08,1.08,17,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000440874,UM,,1,9.36,9.36,24,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CUST0000871223,MM,,1,0.21,0.21,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000939910,LA,,1,1.54,1.54,27,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000478015,LA,,1,0.95,0.95,22,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000317284,UM,,1,1.46,1.46,11,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CUST0000735558,XX,,2,12.3,6.15,4,0,0,0,1,0,0.5,0.5,0,0,1,0,1,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
CUST0000625447,MM,,2,47.64,23.82,15,0,0,0,1,0,0,1,0.5,0.5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000404871,MM,,2,14.03,7.01,17,0.666666667,3,0,1,0,0,1,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0.666666667
CUST0000198580,MM,,2,29.35,14.67,12,0.666666667,3,0,1,0,1,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,1,0,0,0,0,0,0,0,0.666666667
CUST0000884294,MM,,2,4.12,2.06,2,0.222222222,9,0.5,0.5,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.222222222
CUST0000149498,UM,,2,4.92,2.46,3,0.5,4,0.5,0.5,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5
CUST0000367124,LA,,2,3.2,1.6,12,0,0,0.5,0.5,0,0,1,0,0.5,0.5,0,1,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000331358,MM,,2,2.08,1.04,3,0.4,5,0.5,0.5,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4
CUST0000134682,MM,,2,9.48,4.74,1,0.1,20,0.5,0.5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1
CUST0000626994,MM,,2,18.04,9.02,10,2,1,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,1,0,0.5,0,0.5,0,0,1,0,0,0,0,0,0,0,2
CUST0000626776,LA,,2,11.09,5.54,6,0.666666667,3,0.5,0.5,0,0.5,0.5,0,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0.666666667
CUST0000529411,UM,,2,36.21,18.1,19,1,2,0.5,0.5,0,0,1,0.5,0.5,0,0,0,1,0,0,1,0.5,0,0.5,0,0,0,1,0,0,0,0,0,0,1
CUST0000594213,LA,,2,1.73,0.86,4,0.111111111,18,0.5,0.5,0,1,0,0,0,1,0,1,0,0,1,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0.111111111
CUST0000862952,MM,,2,56.75,28.37,24,0.666666667,3,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0,1,0,0.5,0,0.5,0,0,1,0,0,0,0,0,0,0,0.666666667
CUST0000036238,LA,,2,75.18,37.59,20,0.333333333,6,0,1,0.5,0,0.5,1,0,0,0.5,0,0.5,1,0,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,0.333333333
CUST0000113457,MM,,2,23.1,11.55,14,0.166666667,12,0.5,0.5,0,0.5,0.5,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.166666667
CUST0000614385,MM,,2,1.96,0.98,2,0.133333333,15,0.5,0.5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.133333333
CUST0000796097,LA,,2,47.06,23.53,11,0,0,0,1,0,0.5,0.5,1,0,0,0,0,1,0,1,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,0
CUST0000336557,LA,,2,3.22,1.61,1,0.1,20,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1
CUST0000036040,LA,,2,48.1,24.05,7,0.166666667,12,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.166666667
CUST0000430295,LA,,2,11.41,5.71,23,0,0,0.5,0.5,0,1,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0
CUST0000131598,LA,,2,16.87,8.44,20,0,0,0,1,0,0.5,0.5,0,0.5,0.5,0,1,0,0.5,0.5,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0
CUST0000490071,LA,,2,4.7,2.35,15,0.666666667,3,0,1,0.5,0,0.5,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.666666667
CUST0000914256,MM,,2,22.8,11.4,16,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0,0.5,0.5,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000597780,LA,,2,42.54,21.27,12,0.285714286,7,0.5,0.5,0,0.5,0.5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.285714286
CUST0000092652,MM,,2,2.56,1.28,2,0.111111111,18,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.111111111
CUST0000300623,MM,,2,66.84,33.42,8,0.666666667,3,0,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667
CUST0000200413,MM,,2,18.25,9.13,6,0.125,16,0.5,0.5,0,1,0,0,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0,0,0.125
CUST0000529404,LA,,2,14.83,7.42,9,0.125,16,0,1,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0,1,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0.125
CUST0000486222,MM,,2,7,3.5,2,0.25,8,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25
CUST0000275829,XX,,2,3.64,1.82,15,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,1,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
CUST0000856485,MM,,2,6.24,3.12,2,0.166666667,12,0.5,0.5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.166666667
CUST0000600863,MM,,2,5.06,2.53,5,0.166666667,12,0,1,1,0,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0.166666667
CUST0000679338,MM,,2,39.9,19.95,16,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0
CUST0000286533,MM,,2,0.94,0.47,5,0.111111111,18,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.111111111
CUST0000806673,LA,,2,13.18,6.59,13,2,1,1,0,0.5,0,0.5,0,1,0,0,1,0,0,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,2
CUST0000379861,MM,,2,21.67,10.83,4,0,0,0,1,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000141225,UM,,2,4.19,2.09,11,0.222222222,9,0,1,0.5,0.5,0,0,0,1,0,1,0,0,1,0,0.5,0,0.5,0,0,0,1,0,0,0,0,0,0,0.222222222
CUST0000791596,UM,,2,68.89,34.45,7,0.1,20,0,1,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0.1
CUST0000327196,LA,,2,1.82,0.91,3,0.2,10,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2
CUST0000350433,MM,,2,5.99,3,25,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000366749,UM,,2,1.76,0.88,2,0.285714286,7,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.285714286
CUST0000311656,MM,,2,0.16,0.08,1,0.2,10,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
CUST0000693463,MM,,2,2.72,1.36,17,2,1,0.5,0.5,0.5,0.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
CUST0000640479,MM,,2,22.38,11.19,4,0.111111111,18,0.5,0.5,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0.111111111
CUST0000384274,MM,,2,4.41,2.21,25,2,1,0.5,0.5,0,1,0,0,0.5,0.5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
CUST0000816891,LA,,2,57.13,28.57,6,0.4,5,0,1,0,1,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4
CUST0000381175,UM,,2,3.08,1.54,2,0.666666667,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667
